Company Name,City,Industry Segment,Website,Revenue Band,Differentiation Evidence,Promoter/Decision-Maker,Growth Signals,Tailwinds,Source,CIN,Industry Segment (raw),Evidence Tags Normalized,C1_Manufacturer,C1_Notes,C2_India_Based,C2_Notes,C3_Differentiation,C3_Notes,C4_Technical_DM,C4_Notes,C5_Tailwinds,C5_Notes,C6_Growth_Signals,C6_Notes,ICP_Criteria_Met_Count,ICP_Coverage_Score,ICP_Weighted_Score,_dedupe_group_size,LLM_C1,LLM_C2,LLM_C3,LLM_C4,LLM_C5,LLM_C6,LLM_Note,Blended_C1,Blended_C2,Blended_C3,Blended_C4,Blended_C5,Blended_C6,ICP_Blended_Weighted_Score,LLM_Blend_Alpha,LLM_Model
Poojaa Precision Engg. Limited,"Gat No. 253/1A, Village-Kharabwadi, Chakan, Pune, Maharashtra, India, 410501 Office No. T3 -401 & T -2 407, Kohinoor World Tower, Opp. Empire Estate, Chinchwad, Chinchwad East, Pune, Pune City, Maharashtra, India, 411019 Bhavana Phoolchand Tak, Company Secretary & Compliance Offi...",unspecified_see_drhp,https://www.hemsecurities.com/Offerdocume; www.poojacastings.in,Extract from restated financials in DRHP (pattern not matched).,iso_certification_mention,Promoter names not machine-extracted — verify in IPO prospectus or LinkedIn.,ISO certification mentioned,bse_sme_ipo_drhp_pipeline,drhp_companies_specified_format.csv+final_merged_dsir_promoters.csv,,See DRHP ‘Industry / Business overview’ section.,iso_certification_mention|bse_sme_ipo_drhp_pipeline|iso_certification_mentioned,0,not_classified_manufacturer,1,india_location_signal,1,cert_or_patent_evidence,0,weak_promoter_signal,1,sector_or_macro_tailwind_tags,1,growth_or_ipo_signal_in_text,4,67,65.0,2,0,0,0,0,0,0,rules_only_no_llm_balance,0.0,5.0,5.0,0.0,5.0,5.0,65.0,0.0,rules_only
Popular Foundations limited,"New No. 32/1, 32/2, Old No. 9/1, 9/2, Kamatchi Apartment, 10th Avenue, Ashok Nagar, Chennai- 600083, Tamilnadu, India N.A Ms. Soniya Sharma, Company Secretary and Compliance Officer Tel: +91 9414987318 Email: info@grouppopular.com",unspecified_see_drhp,www.bigshareonline.com; www.grouppopular.com; www.srujanalpha.com,Extract from restated financials in DRHP (pattern not matched).,no_structured_differentiation_tag,DRHP: Ms. Soniya Sharma; Mr. Jinesh Doshi Telephone; Mr Jinesh Doshi E-mail; Mr. Vinayak Morbale SEBI Registration Number,No explicit expansion/hiring/certification keywords in sampled pages — check MD&A / risk factors in full DRHP.,bse_sme_ipo_drhp_pipeline|capacity_expansion_tailwind|workforce_scaling_signal,drhp_companies_specified_format.csv+final_merged_dsir_promoters.csv,,See DRHP ‘Industry / Business overview’ section.,no_structured_differentiation_tag|bse_sme_ipo_drhp_pipeline|capacity_expansion_tailwind|workforce_scaling_signal|no_explicit_expansion|hiring|certification_keywords_in_sampled_pages_—_check_md&a|risk_factors_in_full_drhp,0,not_classified_manufacturer,1,india_location_signal,0,no_differentiation_evidence,1,named_individuals_in_promoter_field,1,sector_or_macro_tailwind_tags,1,growth_or_ipo_signal_in_text,4,67,60.0,2,0,0,0,0,0,0,rules_only_no_llm_balance,0.0,5.0,0.0,5.0,5.0,5.0,60.0,0.0,rules_only
Praruh Technologies Limited,refer to the section title “History and Corporate Structure” on page no,unspecified_see_drhp,www.corporatemakers.in; www.maashitla.com; www.praruh.in,Extract from restated financials in DRHP (pattern not matched).,no_structured_differentiation_tag,DRHP: Ms. Geeta Kumari OUR; Ms. Geeta Kumari Company Secretary; Mr. Jitender Kumar ISSUE RELATED TERMS Term; Mr. Visal Prakash; Mr. Amar Deep Sharma; Ms. Pariza Chaturvedi; Ms. Nilam Pandey; Mr. Vikash Prakash,No explicit expansion/hiring/certification keywords in sampled pages — check MD&A / risk factors in full DRHP.,bse_sme_ipo_drhp_pipeline|capacity_expansion_tailwind|workforce_scaling_signal,drhp_companies_specified_format.csv+final_merged_dsir_promoters.csv,,See DRHP ‘Industry / Business overview’ section.,no_structured_differentiation_tag|bse_sme_ipo_drhp_pipeline|capacity_expansion_tailwind|workforce_scaling_signal|no_explicit_expansion|hiring|certification_keywords_in_sampled_pages_—_check_md&a|risk_factors_in_full_drhp,0,not_classified_manufacturer,0,weak_location_signal,0,no_differentiation_evidence,1,named_individuals_in_promoter_field,1,sector_or_macro_tailwind_tags,1,growth_or_ipo_signal_in_text,3,50,50.0,2,0,0,0,0,0,0,rules_only_no_llm_balance,0.0,0.0,0.0,5.0,5.0,5.0,50.0,0.0,rules_only
Prevest Denpro Limited,Little or no extractable text (likely scanned PDF — needs OCR).,unspecified_see_drhp,www.bigshareonline.com; www.hemsecurities.com; www.prevestdenpro.com,Extract from restated financials in DRHP (pattern not matched).,no_structured_differentiation_tag,DRHP: Ms. Komal Mehra; Mr. Atul Modi; Mrs. Namrata Modi THE ISSUE INITIAL PUBLIC,Not assessed (no machine-readable text).,bse_sme_ipo_drhp_pipeline,drhp_companies_specified_format.csv+final_merged_dsir_promoters.csv,,See DRHP ‘Industry / Business overview’ section.,no_structured_differentiation_tag|bse_sme_ipo_drhp_pipeline|not_assessed_(no_machine-readable_text),0,not_classified_manufacturer,0,weak_location_signal,0,no_differentiation_evidence,1,named_individuals_in_promoter_field,1,sector_or_macro_tailwind_tags,0,weak_growth_signal,2,33,30.0,3,0,0,0,0,0,0,rules_only_no_llm_balance,0.0,0.0,0.0,5.0,5.0,0.0,30.0,0.0,rules_only
PRODOCS SOLUTIONS LIMITED,"Information” and “History and Certain Corporate Matters’ on pages 65 and 173, respectively of this Draft Red Herring Prospectus.",page 23 of the Draft Red Herring Prospectus as follows:,www.cumulativecapital.group; www.prodocssolution.com,₹5–25 Cr (approx from lakhs),iso_certification_mention,Promoter names not machine-extracted from sampled DRHP pages; verify in IPO prospectus or LinkedIn.,ISO certification mentioned; subsidiary / group structure,bse_sme_ipo_drhp_pipeline,drhp_companies_specified_format.csv+final_merged_dsir_promoters.csv,,page 23 of the Draft Red Herring Prospectus as follows:,iso_certification_mention|bse_sme_ipo_drhp_pipeline|iso_certification_mentioned|subsidiary|group_structure,0,not_classified_manufacturer,0,weak_location_signal,1,cert_or_patent_evidence,0,no_promoter_extract,1,sector_or_macro_tailwind_tags,1,growth_or_ipo_signal_in_text,3,50,55.0,2,0,0,0,0,0,0,rules_only_no_llm_balance,0.0,0.0,5.0,0.0,5.0,5.0,55.0,0.0,rules_only
Q Line Biotech Ltd,Hyderabad,Manufacturing / Industrial,qlinebiotech.com,₹80–150 Cr,no_structured_differentiation_tag,,IPO filed Sep 2025,bse_sme_ipo_drhp_pipeline|make_in_india_manufacturing|capital_markets_ipo_activity,data_with_dsir_recognition.csv+final_merged_dsir_promoters.csv,,Specialty Manufacturing (Biotech/Pharma),no_structured_differentiation_tag|bse_sme_ipo_drhp_pipeline|make_in_india_manufacturing|capital_markets_ipo_activity|ipo_filed_sep_2025,1,manufacturer_or_industrial_segment,1,india_location_signal,0,no_differentiation_evidence,0,no_promoter_extract,1,sector_or_macro_tailwind_tags,1,growth_or_ipo_signal_in_text,4,67,65.0,2,0,0,0,0,0,0,rules_only_no_llm_balance,5.0,5.0,0.0,0.0,5.0,5.0,65.0,0.0,rules_only
Qualitek Labs Limited,"73, National Park Lajpat Nagar- IV, New Delhi, South Delhi, 110024 India Ashima Bhatnagar Email:company",unspecified_see_drhp,www.oneviewadvisors.com; www.qualiteklab.com; www.skylinerta.com,Extract from restated financials in DRHP (pattern not matched).,iso_certification_mention,DRHP: Mr. Kamal Grover Remuneration; Mr. Antaryami Nayak Remuneration; Mr. Alok Kumar Agarwal Investment,ISO certification mentioned,bse_sme_ipo_drhp_pipeline,drhp_companies_specified_format.csv+final_merged_dsir_promoters.csv,,See DRHP ‘Industry / Business overview’ section.,iso_certification_mention|bse_sme_ipo_drhp_pipeline|iso_certification_mentioned,0,not_classified_manufacturer,1,india_location_signal,1,cert_or_patent_evidence,1,named_individuals_in_promoter_field,1,sector_or_macro_tailwind_tags,1,growth_or_ipo_signal_in_text,5,83,80.0,2,0,0,0,0,0,0,rules_only_no_llm_balance,0.0,5.0,5.0,5.0,5.0,5.0,80.0,0.0,rules_only
R. P. Multimetals Limited,"While the Company has generally complied with applicable statutory provisions, ce rtain discrepancies were noted in past filings with the Registrar of Companies, which have since been rectified by payment of additional fees:",unspecified_see_drhp,https://rpmultimetals.in/; www.fintellectualadvisors.com; www.skylinerta.com,Extract from restated financials in DRHP (pattern not matched).,no_structured_differentiation_tag,DRHP: Ms. Rajwinder Kaur PROMOTER OF OUR,No explicit expansion/hiring/certification keywords in sampled pages — check MD&A / risk factors in full DRHP.,bse_sme_ipo_drhp_pipeline|capacity_expansion_tailwind|workforce_scaling_signal,drhp_companies_specified_format.csv+final_merged_dsir_promoters.csv,,See DRHP ‘Industry / Business overview’ section.,no_structured_differentiation_tag|bse_sme_ipo_drhp_pipeline|capacity_expansion_tailwind|workforce_scaling_signal|no_explicit_expansion|hiring|certification_keywords_in_sampled_pages_—_check_md&a|risk_factors_in_full_drhp,0,not_classified_manufacturer,0,weak_location_signal,0,no_differentiation_evidence,1,named_individuals_in_promoter_field,1,sector_or_macro_tailwind_tags,1,growth_or_ipo_signal_in_text,3,50,50.0,2,0,0,0,0,0,0,rules_only_no_llm_balance,0.0,0.0,0.0,5.0,5.0,5.0,50.0,0.0,rules_only
Rachit Prints Limited,Number of our Company is U22190UP2003PLC027364.,unspecified_see_drhp,www.khambattasecurities.com; www.maashitla.com; www.rachitprints.co.in,₹0–5 Cr (approx from lakhs),no_structured_differentiation_tag,DRHP: Ms. Ayushi Verma,No explicit expansion/hiring/certification keywords in sampled pages — check MD&A / risk factors in full DRHP.,bse_sme_ipo_drhp_pipeline|capacity_expansion_tailwind|workforce_scaling_signal,drhp_companies_specified_format.csv+final_merged_dsir_promoters.csv,U22190UP2003PLC027364,See DRHP ‘Industry / Business overview’ section.,no_structured_differentiation_tag|bse_sme_ipo_drhp_pipeline|capacity_expansion_tailwind|workforce_scaling_signal|no_explicit_expansion|hiring|certification_keywords_in_sampled_pages_—_check_md&a|risk_factors_in_full_drhp,0,not_classified_manufacturer,0,weak_location_signal,0,no_differentiation_evidence,1,named_individuals_in_promoter_field,1,sector_or_macro_tailwind_tags,1,growth_or_ipo_signal_in_text,3,50,50.0,2,0,0,0,0,0,0,rules_only_no_llm_balance,0.0,0.0,0.0,5.0,5.0,5.0,50.0,0.0,rules_only
Radiant Innovative Manufacturing Limited,"Unit No. 412-413, Best Business Park, Plot No. P- 2, Netaji Subhash Place, New Delhi- 110034, India N.A. Ms. Himanshi Saluja Company Secretary & Compliance Officer investors@radiantiml.com & 011-45952200 www.radiantiml.com NAME OF PROMOTER(S) OF THE COMPANY MR. NITIN BAHL AND MR....",unspecified_see_drhp,www.narnolia.com; www.radiantiml.com; www.skylinerta.com,Extract from restated financials in DRHP (pattern not matched).,iso_certification_mention,Could not download DRHP PDF/ZIP for promoter extraction.,ISO certification mentioned; subsidiary / group structure,bse_sme_ipo_drhp_pipeline,drhp_companies_specified_format.csv+final_merged_dsir_promoters.csv,,See DRHP ‘Industry / Business overview’ section.,iso_certification_mention|bse_sme_ipo_drhp_pipeline|iso_certification_mentioned|subsidiary|group_structure,0,not_classified_manufacturer,1,india_location_signal,1,cert_or_patent_evidence,0,no_promoter_extract,1,sector_or_macro_tailwind_tags,1,growth_or_ipo_signal_in_text,4,67,65.0,2,0,0,0,0,0,0,rules_only_no_llm_balance,0.0,5.0,5.0,0.0,5.0,5.0,65.0,0.0,rules_only
Railtech Systems Ltd,Kolkata,Manufacturing / Industrial,railtechsystems.com,₹100–200 Cr,no_structured_differentiation_tag,,IPO filed Feb 2026,bse_sme_ipo_drhp_pipeline|make_in_india_manufacturing|capital_markets_ipo_activity,data_with_dsir_recognition.csv+final_merged_dsir_promoters.csv,,Specialty Manufacturing (Railway Tech),no_structured_differentiation_tag|bse_sme_ipo_drhp_pipeline|make_in_india_manufacturing|capital_markets_ipo_activity|ipo_filed_feb_2026,1,manufacturer_or_industrial_segment,1,india_location_signal,0,no_differentiation_evidence,0,no_promoter_extract,1,sector_or_macro_tailwind_tags,1,growth_or_ipo_signal_in_text,4,67,65.0,4,0,0,0,0,0,0,rules_only_no_llm_balance,5.0,5.0,0.0,0.0,5.0,5.0,65.0,0.0,rules_only
RailWorks Engineering Ltd,Kolkata,Manufacturing / Industrial,railworksengg.com,₹100–200 Cr,no_structured_differentiation_tag,,IPO filed Feb 2026,bse_sme_ipo_drhp_pipeline|make_in_india_manufacturing|capital_markets_ipo_activity,data_with_dsir_recognition.csv+final_merged_dsir_promoters.csv,,Specialty Manufacturing (Railway Tech),no_structured_differentiation_tag|bse_sme_ipo_drhp_pipeline|make_in_india_manufacturing|capital_markets_ipo_activity|ipo_filed_feb_2026,1,manufacturer_or_industrial_segment,1,india_location_signal,0,no_differentiation_evidence,0,no_promoter_extract,1,sector_or_macro_tailwind_tags,1,growth_or_ipo_signal_in_text,4,67,65.0,2,0,0,0,0,0,0,rules_only_no_llm_balance,5.0,5.0,0.0,0.0,5.0,5.0,65.0,0.0,rules_only
RailWorks Systems Ltd,Kolkata,Manufacturing / Industrial,railworkssystems.com,₹100–200 Cr,no_structured_differentiation_tag,,IPO filed Feb 2026,bse_sme_ipo_drhp_pipeline|make_in_india_manufacturing|capital_markets_ipo_activity,data_with_dsir_recognition.csv+final_merged_dsir_promoters.csv,,Specialty Manufacturing (Railway Tech),no_structured_differentiation_tag|bse_sme_ipo_drhp_pipeline|make_in_india_manufacturing|capital_markets_ipo_activity|ipo_filed_feb_2026,1,manufacturer_or_industrial_segment,1,india_location_signal,0,no_differentiation_evidence,0,no_promoter_extract,1,sector_or_macro_tailwind_tags,1,growth_or_ipo_signal_in_text,4,67,65.0,2,0,0,0,0,0,0,rules_only_no_llm_balance,5.0,5.0,0.0,0.0,5.0,5.0,65.0,0.0,rules_only
Rajnandini Fashion India Limited,"Area, Jaipur, Rajasthan, India - 302022",unspecified_see_drhp,https://rfil.in,Extract from restated financials in DRHP (pattern not matched).,iso_certification_mention,Promoter names not machine-extracted from sampled DRHP pages; verify in IPO prospectus or LinkedIn.,ISO certification mentioned,bse_sme_ipo_drhp_pipeline,drhp_companies_specified_format.csv+final_merged_dsir_promoters.csv,,See DRHP ‘Industry / Business overview’ section.,iso_certification_mention|bse_sme_ipo_drhp_pipeline|iso_certification_mentioned,0,not_classified_manufacturer,1,india_location_signal,1,cert_or_patent_evidence,0,no_promoter_extract,1,sector_or_macro_tailwind_tags,1,growth_or_ipo_signal_in_text,4,67,65.0,2,0,0,0,0,0,0,rules_only_no_llm_balance,0.0,5.0,5.0,0.0,5.0,5.0,65.0,0.0,rules_only
RAKSAN TRANSFORMERS LIMITED,"PERSON EMAIL AND TELEPHONE WEBSITE Shop No. 16, Local Shopping Centre-3, Sector-8, Rohini, North Delhi, New Delhi, Delhi, India, 110085",unspecified_see_drhp,www.raksantransformers.com,Extract from restated financials in DRHP (pattern not matched).,no_structured_differentiation_tag,Could not download DRHP PDF/ZIP for promoter extraction.,No explicit expansion/hiring/certification keywords in sampled pages — check MD&A / risk factors in full DRHP.,bse_sme_ipo_drhp_pipeline|capacity_expansion_tailwind|workforce_scaling_signal,drhp_companies_specified_format.csv+final_merged_dsir_promoters.csv,,See DRHP ‘Industry / Business overview’ section.,no_structured_differentiation_tag|bse_sme_ipo_drhp_pipeline|capacity_expansion_tailwind|workforce_scaling_signal|no_explicit_expansion|hiring|certification_keywords_in_sampled_pages_—_check_md&a|risk_factors_in_full_drhp,0,not_classified_manufacturer,1,india_location_signal,0,no_differentiation_evidence,0,no_promoter_extract,1,sector_or_macro_tailwind_tags,1,growth_or_ipo_signal_in_text,3,50,45.0,2,0,0,0,0,0,0,rules_only_no_llm_balance,0.0,5.0,0.0,0.0,5.0,5.0,45.0,0.0,rules_only
Ratnadhar Infra Limited,(g) Business Strengths and Strategies,Construction / Infra,www.kreocapital.com; www.ratnadharinfra.com,Extract from restated financials in DRHP (pattern not matched).,no_structured_differentiation_tag,Promoter names not machine-extracted — verify in IPO prospectus or LinkedIn.,subsidiary / group structure,bse_sme_ipo_drhp_pipeline,drhp_companies_specified_format.csv+final_merged_dsir_promoters.csv,,the tradin g of ready-mix concrete and other construction materials,no_structured_differentiation_tag|bse_sme_ipo_drhp_pipeline|subsidiary|group_structure,0,not_classified_manufacturer,0,weak_location_signal,0,no_differentiation_evidence,0,weak_promoter_signal,1,sector_or_macro_tailwind_tags,0,weak_growth_signal,1,17,15.0,2,0,0,0,0,0,0,rules_only_no_llm_balance,0.0,0.0,0.0,0.0,5.0,0.0,15.0,0.0,rules_only
Ravelcare Limited,"Malad, Mumbai - 400064, Maharashtra, India",unspecified_see_drhp,www.ravelcare.com,Extract from restated financials in DRHP (pattern not matched).,no_structured_differentiation_tag,Promoter names not machine-extracted from sampled DRHP pages; verify in IPO prospectus or LinkedIn.,No explicit expansion/hiring/certification keywords in sampled pages — check MD&A / risk factors in full DRHP.,bse_sme_ipo_drhp_pipeline|capacity_expansion_tailwind|workforce_scaling_signal,drhp_companies_specified_format.csv+final_merged_dsir_promoters.csv,,See DRHP ‘Industry / Business overview’ section.,no_structured_differentiation_tag|bse_sme_ipo_drhp_pipeline|capacity_expansion_tailwind|workforce_scaling_signal|no_explicit_expansion|hiring|certification_keywords_in_sampled_pages_—_check_md&a|risk_factors_in_full_drhp,0,not_classified_manufacturer,1,india_location_signal,0,no_differentiation_evidence,0,no_promoter_extract,1,sector_or_macro_tailwind_tags,1,growth_or_ipo_signal_in_text,3,50,45.0,2,0,0,0,0,0,0,rules_only_no_llm_balance,0.0,5.0,0.0,0.0,5.0,5.0,45.0,0.0,rules_only
RAVIRAJ PROCESS CONTROLS LIMITED,"Plot No. A/677, TTC, MIDC, Khairne Navi Mumbai, Thane 400 709, Navi Mumbai, Maharashtra, India. Mr. Ravi Bansilal Darira Managing Director Email Id: info@raviraj.net Tel no: 022-45419000",unspecified_see_drhp,www.ekadrisht.com; www.raviraj.net,Extract from restated financials in DRHP (pattern not matched).,iso_certification_mention,DRHP: Mr. Ravi Bansilal Darira Managing Director Email; Mr. Ravi Bansilal Darira. Email Id; Mr. Ravi Bansilal Darira; Mr. Balasubrahmanya Narayana Rao,ISO certification mentioned; subsidiary / group structure,bse_sme_ipo_drhp_pipeline,drhp_companies_specified_format.csv+final_merged_dsir_promoters.csv,,See DRHP ‘Industry / Business overview’ section.,iso_certification_mention|bse_sme_ipo_drhp_pipeline|iso_certification_mentioned|subsidiary|group_structure,0,not_classified_manufacturer,1,india_location_signal,1,cert_or_patent_evidence,1,named_individuals_in_promoter_field,1,sector_or_macro_tailwind_tags,1,growth_or_ipo_signal_in_text,5,83,80.0,2,0,0,0,0,0,0,rules_only_no_llm_balance,0.0,5.0,5.0,5.0,5.0,5.0,80.0,0.0,rules_only
RCRS Innovations Limited,CORPORATE OFFICE CONTACT PERSON TELEPHONE AND EMAIL WEBSITE Building No,unspecified_see_drhp,https://rcrsinnovations.com/,Extract from restated financials in DRHP (pattern not matched).,no_structured_differentiation_tag,Could not download DRHP PDF/ZIP for promoter extraction.,No explicit expansion/hiring/certification keywords in sampled pages — check MD&A / risk factors in full DRHP.,bse_sme_ipo_drhp_pipeline|capacity_expansion_tailwind|workforce_scaling_signal,drhp_companies_specified_format.csv+final_merged_dsir_promoters.csv,,See DRHP ‘Industry / Business overview’ section.,no_structured_differentiation_tag|bse_sme_ipo_drhp_pipeline|capacity_expansion_tailwind|workforce_scaling_signal|no_explicit_expansion|hiring|certification_keywords_in_sampled_pages_—_check_md&a|risk_factors_in_full_drhp,0,not_classified_manufacturer,0,weak_location_signal,0,no_differentiation_evidence,0,no_promoter_extract,1,sector_or_macro_tailwind_tags,1,growth_or_ipo_signal_in_text,2,33,35.0,2,0,0,0,0,0,0,rules_only_no_llm_balance,0.0,0.0,0.0,0.0,5.0,5.0,35.0,0.0,rules_only
Recode Studios Limited,"TELEPHONE WEBSITE R-89, Phase V, Focal Point, Ludhiana, Punjab, India - 141010 Mukta Ahuja Company Secretary and Compliance Officer E-mail: info@recodestudios.com Tel No: 0161- 4752672 Website: www.shop.recodestudios.com",unspecified_see_drhp,https://serencapital.in/; www.mudrarta.com; www.recodestudios.com,Extract from restated financials in DRHP (pattern not matched).,iso_certification_mention,Promoter names not machine-extracted from sampled DRHP pages; verify in IPO prospectus or LinkedIn.,ISO certification mentioned,bse_sme_ipo_drhp_pipeline,drhp_companies_specified_format.csv+final_merged_dsir_promoters.csv,,See DRHP ‘Industry / Business overview’ section.,iso_certification_mention|bse_sme_ipo_drhp_pipeline|iso_certification_mentioned,0,not_classified_manufacturer,1,india_location_signal,1,cert_or_patent_evidence,0,no_promoter_extract,1,sector_or_macro_tailwind_tags,1,growth_or_ipo_signal_in_text,4,67,65.0,2,0,0,0,0,0,0,rules_only_no_llm_balance,0.0,5.0,5.0,0.0,5.0,5.0,65.0,0.0,rules_only
Riddhi Display Equipments Limited,PDF parse error: PdfStreamError,unspecified_see_drhp,www.jawacapital.in; www.riddhidisplay.com,Extract from restated financials in DRHP (pattern not matched).,iso_certification_mention,Could not download DRHP PDF/ZIP for promoter extraction.,ISO certification mentioned,bse_sme_ipo_drhp_pipeline,drhp_companies_specified_format.csv+final_merged_dsir_promoters.csv,,See DRHP ‘Industry / Business overview’ section.,iso_certification_mention|bse_sme_ipo_drhp_pipeline|iso_certification_mentioned,0,not_classified_manufacturer,0,weak_location_signal,1,cert_or_patent_evidence,0,no_promoter_extract,1,sector_or_macro_tailwind_tags,1,growth_or_ipo_signal_in_text,3,50,55.0,3,0,0,0,0,0,0,rules_only_no_llm_balance,0.0,0.0,5.0,0.0,5.0,5.0,55.0,0.0,rules_only
Rikhav Securities Limited,Identification Number of our Company is U99999MH1995PLC086635.,unspecified_see_drhp,https://www.rikhav.net/,Extract from restated financials in DRHP (pattern not matched).,no_structured_differentiation_tag,DRHP: Ms. Sona Jain; Mr. Harshil Mahesh Shah; Mr. Harsh Mahesh Shah; Mr. Darshan Vikram Shah; Mr. Dhruvil Vikram Shah; Ms. Daksha Sharad Maniyar Public Selling Shareholder; Mr. Jayesh Mulchand Maniyar Public Selling Shareholder; Mr. Mukesh Jayantilal Sanghavi Public Selling Shareholder; Ms. Virali Girish Maniyar Public Selling Shareholder; Mr. Yash Jayesh Maniyar Public Selling Shareholder,subsidiary / group structure,bse_sme_ipo_drhp_pipeline,drhp_companies_specified_format.csv+final_merged_dsir_promoters.csv,U99999MH1995PLC086635,See DRHP ‘Industry / Business overview’ section.,no_structured_differentiation_tag|bse_sme_ipo_drhp_pipeline|subsidiary|group_structure,0,not_classified_manufacturer,0,weak_location_signal,0,no_differentiation_evidence,1,named_individuals_in_promoter_field,1,sector_or_macro_tailwind_tags,0,weak_growth_signal,2,33,30.0,2,0,0,0,0,0,0,rules_only_no_llm_balance,0.0,0.0,0.0,5.0,5.0,0.0,30.0,0.0,rules_only
Riyaasat Lifestyle Limited,"01/GF, 'Time Square', B/S",unspecified_see_drhp,www.riyaasat.in,₹0–5 Cr (approx from lakhs),no_structured_differentiation_tag,DRHP: Ms. Mansi Pratik Patel Company Secretary; Ms. Mansi Pratik Patel PROMOTERS OF; Mr. Nileshbhai Mansukhbhai Chalalia Company Secretary; Ms. Mansi Pratik Patel. Depositories Act,subsidiary / group structure,bse_sme_ipo_drhp_pipeline,drhp_companies_specified_format.csv+final_merged_dsir_promoters.csv,,See DRHP ‘Industry / Business overview’ section.,no_structured_differentiation_tag|bse_sme_ipo_drhp_pipeline|subsidiary|group_structure,0,not_classified_manufacturer,0,weak_location_signal,0,no_differentiation_evidence,1,named_individuals_in_promoter_field,1,sector_or_macro_tailwind_tags,0,weak_growth_signal,2,33,30.0,2,0,0,0,0,0,0,rules_only_no_llm_balance,0.0,0.0,0.0,5.0,5.0,0.0,30.0,0.0,rules_only
Royal Sense Limited,Contact Person E-mail and Telephone,unspecified_see_drhp,www.bigshareonline.com; www.expertglobal.in; www.royalsense.in,Extract from restated financials in DRHP (pattern not matched).,iso_certification_mention,DRHP: Ms. Priyanka Bhutani Company Secretary; Mr. Gaurav Jain Email; Ms. Priyanka Bhutani; Mr. Rishabh Arora Promoter Group Such; Mr. Rishabh Arora Company Secretary; Ms. Priyanka Bhutani. Director,ISO certification mentioned; subsidiary / group structure,bse_sme_ipo_drhp_pipeline,drhp_companies_specified_format.csv+final_merged_dsir_promoters.csv,,See DRHP ‘Industry / Business overview’ section.,iso_certification_mention|bse_sme_ipo_drhp_pipeline|iso_certification_mentioned|subsidiary|group_structure,0,not_classified_manufacturer,0,weak_location_signal,1,cert_or_patent_evidence,1,named_individuals_in_promoter_field,1,sector_or_macro_tailwind_tags,1,growth_or_ipo_signal_in_text,4,67,70.0,2,0,0,0,0,0,0,rules_only_no_llm_balance,0.0,0.0,5.0,5.0,5.0,5.0,70.0,0.0,rules_only
Safecure Services Limited,Registered Office: Office No,unspecified_see_drhp,www.linkintime.co.in; www.safecure.in; www.suncapitalservices.co.in,Extract from restated financials in DRHP (pattern not matched).,no_structured_differentiation_tag,DRHP: Mr. Shailendra Pandey; Mrs. Ranju Pandey; Mr. Nikit Pandey; Mr. Revati Raman Sharma; Mr. Satish Pandey; Mr. Raju Mishra,hiring / recruitment; subsidiary / group structure,bse_sme_ipo_drhp_pipeline|workforce_scaling_signal,drhp_companies_specified_format.csv+final_merged_dsir_promoters.csv,,See DRHP ‘Industry / Business overview’ section.,no_structured_differentiation_tag|bse_sme_ipo_drhp_pipeline|workforce_scaling_signal|hiring|recruitment|subsidiary|group_structure,0,not_classified_manufacturer,0,weak_location_signal,0,no_differentiation_evidence,1,named_individuals_in_promoter_field,1,sector_or_macro_tailwind_tags,1,growth_or_ipo_signal_in_text,3,50,50.0,2,0,0,0,0,0,0,rules_only_no_llm_balance,0.0,0.0,0.0,5.0,5.0,5.0,50.0,0.0,rules_only
Saffron Speciality Papers Limited,"77/5, Village Aamne Near Indian Petrol Pump, Thane, Bhiwandi 421302, Maharashtra We / us / our Unless the context otherwise indicates or implies, refers to our Company. You / your / yours Prospective investors in this Issue.",unspecified_see_drhp,www.saffronindia.net,Extract from restated financials in DRHP (pattern not matched).,iso_certification_mention,Promoter names not machine-extracted from sampled DRHP pages; verify in IPO prospectus or LinkedIn.,capex / capital expenditure; ISO certification mentioned,bse_sme_ipo_drhp_pipeline|capacity_expansion_tailwind,drhp_companies_specified_format.csv+final_merged_dsir_promoters.csv,,See DRHP ‘Industry / Business overview’ section.,iso_certification_mention|bse_sme_ipo_drhp_pipeline|capacity_expansion_tailwind|capex|capital_expenditure|iso_certification_mentioned,0,not_classified_manufacturer,1,india_location_signal,1,cert_or_patent_evidence,0,no_promoter_extract,1,sector_or_macro_tailwind_tags,1,growth_or_ipo_signal_in_text,4,67,65.0,2,0,0,0,0,0,0,rules_only_no_llm_balance,0.0,5.0,5.0,0.0,5.0,5.0,65.0,0.0,rules_only
